date,dji
30OCT1969,850.51
31OCT1969,855.99
03NOV1969,854.54
04NOV1969,853.48
05NOV1969,854.08
06NOV1969,855.2
07NOV1969,860.48
10NOV1969,863.05
11NOV1969,859.75
12NOV1969,855.99
13NOV1969,849.85
14NOV1969,849.26
17NOV1969,842.53
18NOV1969,845.17
19NOV1969,839.96
20NOV1969,831.18
21NOV1969,823.13
24NOV1969,812.9
25NOV1969,807.29
26NOV1969,810.52
28NOV1969,812.3
01DEC1969,805.04
02DEC1969,801.35
03DEC1969,793.36
04DEC1969,796.53
05DEC1969,793.03
08DEC1969,785.04
09DEC1969,783.79
10DEC1969,783.99
11DEC1969,783.53
12DEC1969,786.69
15DEC1969,784.05
16DEC1969,773.83
17DEC1969,769.93
18DEC1969,783.79
19DEC1969,789.86
22DEC1969,785.97
23DEC1969,783.79
24DEC1969,794.15
26DEC1969,797.65
29DEC1969,792.37
30DEC1969,794.68
31DEC1969,800.36
02JAN1970,809.2
05JAN1970,811.31
06JAN1970,803.66
07JAN1970,801.81
08JAN1970,802.07
09JAN1970,798.11
12JAN1970,790.52
13JAN1970,788.01
14JAN1970,787.16
15JAN1970,785.04
16JAN1970,782.6
19JAN1970,776.07
20JAN1970,777.85
21JAN1970,782.27
22JAN1970,786.1
23JAN1970,775.54
26JAN1970,768.88
27JAN1970,763.99
28JAN1970,758.84
29JAN1970,748.35
30JAN1970,744.06
02FEB1970,746.44
03FEB1970,757.46
04FEB1970,754.49
05FEB1970,750.26
06FEB1970,752.77
09FEB1970,755.68
10FEB1970,746.63
11FEB1970,757.33
12FEB1970,755.61
13FEB1970,753.3
16FEB1970,753.7
17FEB1970,747.43
18FEB1970,756.8
19FEB1970,757.92
20FEB1970,757.46
24FEB1970,754.42
25FEB1970,768.28
26FEB1970,764.45
27FEB1970,777.59
02MAR1970,780.23
03MAR1970,787.42
04MAR1970,788.15
05MAR1970,787.55
06MAR1970,784.12
09MAR1970,778.31
10MAR1970,779.7
11MAR1970,778.12
12MAR1970,776.47
13MAR1970,772.11
16MAR1970,765.05
17MAR1970,767.42
18MAR1970,767.95
19MAR1970,764.98
20MAR1970,763.66
23MAR1970,763.6
24MAR1970,773.76
25MAR1970,790.13
26MAR1970,791.05
30MAR1970,784.65
31MAR1970,785.57
01APR1970,792.04
02APR1970,792.37
03APR1970,791.84
06APR1970,791.18
07APR1970,791.64
08APR1970,791.64
09APR1970,792.5
10APR1970,790.46
13APR1970,785.9
14APR1970,780.56
15APR1970,782.6
16APR1970,775.87
17APR1970,775.94
20APR1970,775.87
21APR1970,772.51
22APR1970,762.61
23APR1970,750.59
24APR1970,747.29
27APR1970,735.15
28APR1970,724.33
29APR1970,737.39
30APR1970,736.07
01MAY1970,733.63
04MAY1970,714.56
05MAY1970,709.74
06MAY1970,718.39
07MAY1970,723.07
08MAY1970,717.73
11MAY1970,710.07
12MAY1970,704.59
13MAY1970,693.84
14MAY1970,684.79
15MAY1970,702.22
18MAY1970,702.81
19MAY1970,691.4
20MAY1970,676.55
21MAY1970,665.25
22MAY1970,662.17
25MAY1970,641.36
26MAY1970,631.16
27MAY1970,663.2
28MAY1970,684.15
29MAY1970,700.44
01JUN1970,710.36
02JUN1970,709.61
03JUN1970,713.86
04JUN1970,706.53
05JUN1970,695.03
08JUN1970,700.23
09JUN1970,700.16
10JUN1970,694.35
11JUN1970,684.42
12JUN1970,684.21
15JUN1970,687.36
16JUN1970,706.26
17JUN1970,704.68
18JUN1970,712.69
19JUN1970,720.43
22JUN1970,716.11
23JUN1970,698.11
24JUN1970,692.29
25JUN1970,693.59
26JUN1970,687.84
29JUN1970,682.91
30JUN1970,683.53
01JUL1970,687.64
02JUL1970,689.14
06JUL1970,675.66
07JUL1970,669.36
08JUL1970,682.09
09JUL1970,692.77
10JUL1970,700.1
13JUL1970,702.22
14JUL1970,703.04
15JUL1970,711.66
16JUL1970,723.44
17JUL1970,735.08
20JUL1970,733.91
21JUL1970,722.07
22JUL1970,724.67
23JUL1970,732.68
24JUL1970,730.22
27JUL1970,730.08
28JUL1970,731.45
29JUL1970,735.56
30JUL1970,734.73
31JUL1970,734.12
03AUG1970,722.96
04AUG1970,725.9
05AUG1970,724.81
06AUG1970,722.82
07AUG1970,725.7
10AUG1970,713.92
11AUG1970,712.55
12AUG1970,710.64
13AUG1970,707.35
14AUG1970,710.84
17AUG1970,709.06
18AUG1970,716.66
19AUG1970,723.99
20AUG1970,729.6
21AUG1970,745.41
24AUG1970,759.58
25AUG1970,758.97
26AUG1970,760.47
27AUG1970,759.79
28AUG1970,765.81
31AUG1970,764.58
01SEP1970,758.15
02SEP1970,756.64
03SEP1970,765.27
04SEP1970,771.15
08SEP1970,773.14
09SEP1970,766.43
10SEP1970,760.75
11SEP1970,761.84
14SEP1970,757.12
15SEP1970,750.55
16SEP1970,754.31
17SEP1970,757.67
18SEP1970,758.49
21SEP1970,751.92
22SEP1970,747.47
23SEP1970,754.38
24SEP1970,759.31
25SEP1970,761.77
28SEP1970,758.97
29SEP1970,760.88
30SEP1970,760.68
01OCT1970,760.68
02OCT1970,766.16
05OCT1970,776.7
06OCT1970,782.45
07OCT1970,783.68
08OCT1970,777.04
09OCT1970,768.69
12OCT1970,764.24
13OCT1970,760.06
14OCT1970,762.73
15OCT1970,767.87
16OCT1970,763.35
19OCT1970,756.5
20OCT1970,758.83
21OCT1970,759.65
22OCT1970,757.87
23OCT1970,759.38
26OCT1970,756.43
27OCT1970,754.45
28OCT1970,755.96
29OCT1970,753.56
30OCT1970,755.61
02NOV1970,758.01
03NOV1970,768.07
04NOV1970,770.81
05NOV1970,771.56
06NOV1970,771.97
09NOV1970,777.66
10NOV1970,777.38
11NOV1970,779.5
12NOV1970,768
13NOV1970,759.79
16NOV1970,760.13
17NOV1970,760.47
18NOV1970,754.24
19NOV1970,755.82
20NOV1970,761.57
23NOV1970,767.52
24NOV1970,772.73
25NOV1970,774.71
27NOV1970,781.35
30NOV1970,794.09
01DEC1970,794.29
02DEC1970,802.64
03DEC1970,808.53
04DEC1970,816.06
07DEC1970,818.66
08DEC1970,815.1
09DEC1970,815.24
10DEC1970,821.06
11DEC1970,825.92
14DEC1970,823.18
15DEC1970,819.62
16DEC1970,819.07
17DEC1970,822.15
18DEC1970,822.77
21DEC1970,821.54
22DEC1970,822.77
23DEC1970,823.11
24DEC1970,828.38
28DEC1970,830.91
29DEC1970,842
30DEC1970,841.32
31DEC1970,838.92
04JAN1971,830.57
05JAN1971,835.77
06JAN1971,837.97
07JAN1971,837.83
08JAN1971,837.01
11JAN1971,837.21
12JAN1971,844.19
13JAN1971,841.11
14JAN1971,843.31
15JAN1971,845.7
18JAN1971,847.82
19JAN1971,849.47
20JAN1971,849.95
21JAN1971,854.74
22JAN1971,861.31
25JAN1971,865.62
26JAN1971,866.79
27JAN1971,860.83
28JAN1971,865.14
29JAN1971,868.5
01FEB1971,877.81
02FEB1971,874.59
03FEB1971,876.23
04FEB1971,874.79
05FEB1971,876.57
08FEB1971,882.12
09FEB1971,879.79
10FEB1971,881.09
11FEB1971,885.34
12FEB1971,888.83
16FEB1971,890.06
17FEB1971,887.87
18FEB1971,885.06
19FEB1971,878.56
22FEB1971,868.98
23FEB1971,870
24FEB1971,875.62
25FEB1971,881.98
26FEB1971,878.83
01MAR1971,882.53
02MAR1971,883.01
03MAR1971,882.39
04MAR1971,891.36
05MAR1971,898
08MAR1971,898.62
09MAR1971,899.1
10MAR1971,895.88
11MAR1971,899.44
12MAR1971,898.34
15MAR1971,908.2
16MAR1971,914.64
17MAR1971,914.02
18MAR1971,916.83
19MAR1971,912.92
22MAR1971,910.6
23MAR1971,908.89
24MAR1971,899.37
25MAR1971,900.81
26MAR1971,903.48
29MAR1971,903.48
30MAR1971,903.39
31MAR1971,904.37
01APR1971,903.88
02APR1971,903.04
05APR1971,905.07
06APR1971,912.73
07APR1971,918.49
08APR1971,920.39
12APR1971,926.64
13APR1971,927.28
14APR1971,932.55
15APR1971,938.17
16APR1971,940.21
19APR1971,948.85
20APR1971,944.42
21APR1971,941.33
22APR1971,940.63
23APR1971,947.79
26APR1971,944
27APR1971,947.09
28APR1971,950.82
29APR1971,948.15
30APR1971,941.75
03MAY1971,932.41
04MAY1971,938.45
05MAY1971,939.92
06MAY1971,937.39
07MAY1971,936.97
10MAY1971,932.55
11MAY1971,937.25
12MAY1971,937.46
13MAY1971,936.34
14MAY1971,936.06
17MAY1971,921.3
18MAY1971,918.56
19MAY1971,920.04
20MAY1971,923.41
21MAY1971,921.87
24MAY1971,913.15
25MAY1971,906.69
26MAY1971,906.41
27MAY1971,905.78
28MAY1971,907.81
01JUN1971,913.65
02JUN1971,919.62
03JUN1971,921.3
04JUN1971,922.15
07JUN1971,923.06
08JUN1971,915.01
09JUN1971,912.46
10JUN1971,915.96
11JUN1971,916.47
14JUN1971,907.71
15JUN1971,907.2
16JUN1971,908.59
17JUN1971,906.25
18JUN1971,889.16
21JUN1971,876.53
22JUN1971,874.42
23JUN1971,879.45
24JUN1971,877.26
25JUN1971,876.68
28JUN1971,873.1
29JUN1971,882.3
30JUN1971,891.14
01JUL1971,893.03
02JUL1971,890.19
06JUL1971,892.3
07JUL1971,895.88
08JUL1971,900.99
09JUL1971,901.8
12JUL1971,903.4
13JUL1971,892.38
14JUL1971,891.21
15JUL1971,888.87
16JUL1971,888.51
19JUL1971,886.39
20JUL1971,892.3
21JUL1971,890.84
22JUL1971,886.68
23JUL1971,887.78
26JUL1971,888.87
27JUL1971,880.7
28JUL1971,872.01
29JUL1971,861.42
30JUL1971,858.43
02AUG1971,864.92
03AUG1971,850.03
04AUG1971,844.92
05AUG1971,849.45
06AUG1971,850.61
09AUG1971,842.65
10AUG1971,839.59
11AUG1971,846.38
12AUG1971,859.01
13AUG1971,856.02
16AUG1971,888.95
17AUG1971,899.9
18AUG1971,886.17
19AUG1971,880.77
20AUG1971,880.91
23AUG1971,892.38
24AUG1971,904.13
25AUG1971,908.37
26AUG1971,906.1
27AUG1971,908.15
30AUG1971,901.43
31AUG1971,898.07
01SEP1971,899.02
02SEP1971,900.63
03SEP1971,912.75
07SEP1971,916.47
08SEP1971,920.93
09SEP1971,915.89
10SEP1971,911
13SEP1971,909.39
14SEP1971,901.65
15SEP1971,904.86
16SEP1971,903.11
17SEP1971,908.22
20SEP1971,905.15
21SEP1971,903.4
22SEP1971,893.55
23SEP1971,891.28
24SEP1971,889.31
27SEP1971,883.47
28SEP1971,884.42
29SEP1971,883.83
30SEP1971,887.19
01OCT1971,893.98
04OCT1971,895.66
05OCT1971,891.14
06OCT1971,900.55
07OCT1971,901.8
08OCT1971,893.91
11OCT1971,891.94
12OCT1971,893.55
13OCT1971,888.8
14OCT1971,878.36
15OCT1971,874.58
18OCT1971,872.44
19OCT1971,868.43
20OCT1971,855.65
21OCT1971,854.85
22OCT1971,852.37
25OCT1971,848.5
26OCT1971,845.36
27OCT1971,836.38
28OCT1971,837.62
29OCT1971,839
01NOV1971,825.86
02NOV1971,827.98
03NOV1971,842.58
04NOV1971,843.17
05NOV1971,840.39
08NOV1971,837.54
09NOV1971,837.91
10NOV1971,826.15
11NOV1971,814.91
12NOV1971,812.94
15NOV1971,810.53
16NOV1971,818.71
17NOV1971,822.14
18NOV1971,815.35
19NOV1971,810.67
22NOV1971,803.15
23NOV1971,797.97
24NOV1971,798.63
26NOV1971,816.59
29NOV1971,829.73
30NOV1971,831.34
01DEC1971,846.01
02DEC1971,848.79
03DEC1971,859.59
06DEC1971,855.72
07DEC1971,857.4
08DEC1971,854.85
09DEC1971,852.15
10DEC1971,856.75
13DEC1971,858.79
14DEC1971,855.14
15DEC1971,863.76
16DEC1971,871.39
17DEC1971,873.8
20DEC1971,885.01
21DEC1971,888.32
22DEC1971,884.86
23DEC1971,881.17
27DEC1971,881.47
28DEC1971,889.98
29DEC1971,893.66
30DEC1971,889.07
31DEC1971,890.2
03JAN1972,889.3
04JAN1972,892.23
05JAN1972,904.43
06JAN1972,908.49
07JAN1972,910.37
10JAN1972,907.96
11JAN1972,912.1
12JAN1972,910.82
13JAN1972,905.18
14JAN1972,906.68
17JAN1972,911.12
18JAN1972,917.22
19JAN1972,914.96
20JAN1972,910.3
21JAN1972,907.44
24JAN1972,896.82
25JAN1972,894.72
26JAN1972,889.15
27JAN1972,899.83
28JAN1972,906.38
31JAN1972,902.17
01FEB1972,901.79
02FEB1972,905.85
03FEB1972,903.15
04FEB1972,906.68
07FEB1972,903.97
08FEB1972,907.13
09FEB1972,918.72
10FEB1972,921.28
11FEB1972,917.59
14FEB1972,910.9
15FEB1972,914.51
16FEB1972,922.94
17FEB1972,922.03
18FEB1972,917.52
22FEB1972,913.46
23FEB1972,911.88
24FEB1972,912.7
25FEB1972,922.79
28FEB1972,924.29
29FEB1972,928.13
01MAR1972,935.43
02MAR1972,933.77
03MAR1972,942.43
06MAR1972,950.18
07MAR1972,946.87
08MAR1972,945.59
09MAR1972,942.81
10MAR1972,939.87
13MAR1972,928.66
14MAR1972,934
15MAR1972,937.31
16MAR1972,936.71
17MAR1972,942.88
20MAR1972,941.15
21MAR1972,934
22MAR1972,933.93
23MAR1972,944.69
24MAR1972,942.28
27MAR1972,939.72
28MAR1972,937.01
29MAR1972,933.02
30MAR1972,940.7
03APR1972,940.92
04APR1972,943.41
05APR1972,954.55
06APR1972,959.44
07APR1972,962.6
10APR1972,958.08
11APR1972,962.6
12APR1972,966.96
13APR1972,965.53
14APR1972,967.72
17APR1972,966.59
18APR1972,968.92
19APR1972,964.78
20APR1972,966.29
21APR1972,963.8
24APR1972,957.48
25APR1972,946.49
26APR1972,946.94
27APR1972,945.97
28APR1972,954.17
01MAY1972,942.28
02MAY1972,935.2
03MAY1972,933.47
04MAY1972,937.31
05MAY1972,941.23
08MAY1972,937.84
09MAY1972,925.12
10MAY1972,931.07
11MAY1972,934.83
12MAY1972,941.83
15MAY1972,942.2
16MAY1972,939.27
17MAY1972,941.15
18MAY1972,951.23
19MAY1972,961.54
22MAY1972,965.31
23MAY1972,962.3
24MAY1972,965.46
25MAY1972,969.07
26MAY1972,971.25
30MAY1972,971.18
31MAY1972,960.72
01JUN1972,960.72
02JUN1972,961.39
05JUN1972,954.39
06JUN1972,951.46
07JUN1972,944.08
08JUN1972,941.3
09JUN1972,934.45
12JUN1972,936.71
13JUN1972,938.29
14JUN1972,946.79
15JUN1972,945.97
16JUN1972,945.06
19JUN1972,941.83
20JUN1972,948.22
21JUN1972,951.61
22JUN1972,950.71
23JUN1972,944.69
26JUN1972,936.41
27JUN1972,935.28
28JUN1972,930.84
29JUN1972,926.25
30JUN1972,929.03
03JUL1972,928.66
05JUL1972,933.47
06JUL1972,942.13
07JUL1972,938.06
10JUL1972,932.27
11JUL1972,925.87
12JUL1972,923.69
13JUL1972,916.99
14JUL1972,922.26
17JUL1972,914.96
18JUL1972,911.72
19JUL1972,916.69
20JUL1972,910.45
21JUL1972,920.45
24JUL1972,935.36
25JUL1972,934.45
26JUL1972,932.57
27JUL1972,926.85
28JUL1972,926.7
31JUL1972,924.74
01AUG1972,930.46
02AUG1972,941.15
03AUG1972,947.7
04AUG1972,951.76
07AUG1972,953.12
08AUG1972,952.44
09AUG1972,951.16
10AUG1972,952.89
11AUG1972,964.18
14AUG1972,973.51
15AUG1972,969.97
16AUG1972,964.25
17AUG1972,961.39
18AUG1972,965.83
21AUG1972,967.19
22AUG1972,973.51
23AUG1972,970.35
24AUG1972,958.38
25AUG1972,959.36
28AUG1972,956.95
29AUG1972,954.7
30AUG1972,957.86
31AUG1972,963.73
01SEP1972,970.05
05SEP1972,969.37
06SEP1972,963.43
07SEP1972,962.45
08SEP1972,961.24
11SEP1972,955
12SEP1972,946.04
13SEP1972,949.88
14SEP1972,947.55
15SEP1972,947.32
18SEP1972,945.36
19SEP1972,943.18
20SEP1972,940.25
21SEP1972,939.49
22SEP1972,943.03
25SEP1972,935.73
26SEP1972,936.56
27SEP1972,947.25
28SEP1972,955.15
29SEP1972,953.27
02OCT1972,953.27
03OCT1972,954.47
04OCT1972,951.31
05OCT1972,941.3
06OCT1972,945.36
09OCT1972,948.75
10OCT1972,951.84
11OCT1972,946.42
12OCT1972,937.46
13OCT1972,930.46
16OCT1972,921.66
17OCT1972,926.48
18OCT1972,932.34
19OCT1972,932.12
20OCT1972,942.81
23OCT1972,951.31
24OCT1972,952.51
25OCT1972,951.38
26OCT1972,950.56
27OCT1972,946.42
30OCT1972,946.42
31OCT1972,955.52
01NOV1972,968.54
02NOV1972,973.06
03NOV1972,984.12
06NOV1972,984.8
08NOV1972,983.74
09NOV1972,988.26
10NOV1972,995.26
13NOV1972,997.07
14NOV1972,1003.16
15NOV1972,998.42
16NOV1972,1003.69
17NOV1972,1005.57
20NOV1972,1005.04
21NOV1972,1013.25
22NOV1972,1020.54
24NOV1972,1025.21
27NOV1972,1017.76
28NOV1972,1019.34
29NOV1972,1018.81
30NOV1972,1018.21
01DEC1972,1023.93
04DEC1972,1027.02
05DEC1972,1022.95
06DEC1972,1027.54
07DEC1972,1033.26
08DEC1972,1033.19
11DEC1972,1036.27
12DEC1972,1033.19
13DEC1972,1030.48
14DEC1972,1025.06
15DEC1972,1027.24
18DEC1972,1013.25
19DEC1972,1009.18
20DEC1972,1004.82
21DEC1972,1000
22DEC1972,1004.21
26DEC1972,1006.7
27DEC1972,1007.68
29DEC1972,1020.02
02JAN1973,1031.68
03JAN1973,1043.8
04JAN1973,1039.81
05JAN1973,1047.49
08JAN1973,1047.86
09JAN1973,1047.11
10JAN1973,1046.06
11JAN1973,1051.7
12JAN1973,1039.36
15JAN1973,1025.59
16JAN1973,1024.31
17JAN1973,1029.12
18JAN1973,1029.12
19JAN1973,1026.19
22JAN1973,1018.81
23JAN1973,1018.66
24JAN1973,1004.59
26JAN1973,1003.54
29JAN1973,996.46
30JAN1973,992.93
31JAN1973,999.02
01FEB1973,985.78
02FEB1973,980.81
05FEB1973,978.4
06FEB1973,979.91
07FEB1973,968.32
08FEB1973,967.19
09FEB1973,979.46
12FEB1973,991.57
13FEB1973,996.76
14FEB1973,979.91
15FEB1973,973.13
16FEB1973,979.23
20FEB1973,983.59
21FEB1973,974.34
22FEB1973,971.78
23FEB1973,959.89
26FEB1973,953.79
27FEB1973,947.92
28FEB1973,955.07
01MAR1973,949.65
02MAR1973,961.32
05MAR1973,966.89
06MAR1973,979
07MAR1973,979.98
08MAR1973,976.44
09MAR1973,972.23
12MAR1973,969.75
13MAR1973,976.07
14MAR1973,978.85
15MAR1973,969.82
16MAR1973,963.05
19MAR1973,952.06
20MAR1973,949.43
21MAR1973,938.37
22MAR1973,925.2
23MAR1973,922.71
26MAR1973,927.9
27MAR1973,944.91
28MAR1973,948
29MAR1973,959.14
30MAR1973,951.01
02APR1973,936.18
03APR1973,927.75
04APR1973,925.05
05APR1973,923.46
06APR1973,931.07
09APR1973,947.55
10APR1973,960.49
11APR1973,967.41
12APR1973,964.03
13APR1973,959.36
16APR1973,956.73
17APR1973,953.42
18APR1973,958.31
19APR1973,963.2
23APR1973,955.37
24APR1973,940.77
25APR1973,930.54
26APR1973,937.76
27APR1973,922.19
30APR1973,921.43
01MAY1973,921.21
02MAY1973,932.34
03MAY1973,945.67
04MAY1973,953.87
07MAY1973,950.71
08MAY1973,956.58
09MAY1973,949.05
10MAY1973,939.34
11MAY1973,927.98
14MAY1973,909.69
15MAY1973,917.44
16MAY1973,917.14
17MAY1973,911.72
18MAY1973,895.17
21MAY1973,886.51
22MAY1973,892.46
23MAY1973,895.02
24MAY1973,924.44
25MAY1973,930.84
29MAY1973,925.57
30MAY1973,908.87
31MAY1973,901.41
01JUN1973,893.96
04JUN1973,885.91
05JUN1973,900.81
06JUN1973,898.18
07JUN1973,909.62
08JUN1973,920
11JUN1973,915.11
12JUN1973,927
13JUN1973,915.49
14JUN1973,902.92
15JUN1973,888.55
18JUN1973,875.08
19JUN1973,881.55
20JUN1973,884.71
21JUN1973,873.65
22JUN1973,879.82
25JUN1973,869.13
26JUN1973,879.44
27JUN1973,884.63
28JUN1973,894.64
29JUN1973,891.71
02JUL1973,880.57
03JUL1973,874.17
05JUL1973,874.32
06JUL1973,870.11
09JUL1973,877.26
10JUL1973,888.32
11JUL1973,908.19
12JUL1973,901.94
13JUL1973,885.99
16JUL1973,897.58
17JUL1973,898.03
18JUL1973,905.4
19JUL1973,906.68
20JUL1973,910.9
23JUL1973,913.15
24JUL1973,918.72
25JUL1973,933.02
26JUL1973,934.53
27JUL1973,936.71
30JUL1973,933.77
31JUL1973,926.4
01AUG1973,912.18
02AUG1973,910.14
03AUG1973,908.87
06AUG1973,912.78
07AUG1973,911.95
08AUG1973,902.02
09AUG1973,901.49
10AUG1973,892.38
13AUG1973,883.2
14AUG1973,870.71
15AUG1973,874.17
16AUG1973,872.74
17AUG1973,871.84
20AUG1973,867.4
21AUG1973,857.84
22AUG1973,851.9
23AUG1973,864.46
24AUG1973,863.49
27AUG1973,870.71
28AUG1973,872.07
29AUG1973,883.43
30AUG1973,882.53
31AUG1973,887.57
04SEP1973,895.39
05SEP1973,899.08
06SEP1973,901.04
07SEP1973,898.63
10SEP1973,891.33
11SEP1973,885.76
12SEP1973,881.32
13SEP1973,880.57
14SEP1973,886.36
17SEP1973,892.99
18SEP1973,891.26
19SEP1973,910.37
20SEP1973,920.53
21SEP1973,927.9
24SEP1973,936.71
25SEP1973,940.55
26SEP1973,949.5
27SEP1973,953.27
28SEP1973,947.1
01OCT1973,948.83
02OCT1973,956.8
03OCT1973,964.55
04OCT1973,955.9
05OCT1973,971.25
08OCT1973,977.65
09OCT1973,974.19
10OCT1973,960.57
11OCT1973,976.07
12OCT1973,978.63
15OCT1973,967.04
16OCT1973,967.41
17OCT1973,962.52
18OCT1973,959.74
19OCT1973,963.73
22OCT1973,960.57
23OCT1973,966.51
24OCT1973,971.85
25OCT1973,974.49
26OCT1973,987.06
29OCT1973,984.8
30OCT1973,968.54
31OCT1973,956.58
01NOV1973,948.83
02NOV1973,935.28
05NOV1973,919.4
06NOV1973,913.08
07NOV1973,920.08
08NOV1973,932.65
09NOV1973,908.41
12NOV1973,897.65
13NOV1973,891.03
14NOV1973,869.88
15NOV1973,874.55
16NOV1973,891.33
19NOV1973,862.66
20NOV1973,844.9
21NOV1973,854.98
23NOV1973,854
26NOV1973,824.95
27NOV1973,817.73
28NOV1973,839.78
29NOV1973,835.11
30NOV1973,822.25
03DEC1973,806.52
04DEC1973,803.21
05DEC1973,788.31
06DEC1973,814.12
07DEC1973,838.05
10DEC1973,851.14
11DEC1973,834.18
12DEC1973,810.73
13DEC1973,800.43
14DEC1973,815.65
17DEC1973,811.12
18DEC1973,829.49
19DEC1973,829.57
20DEC1973,828.11
21DEC1973,818.73
24DEC1973,814.81
26DEC1973,837.56
27DEC1973,851.01
28DEC1973,848.02
31DEC1973,850.86
02JAN1974,855.32
03JAN1974,880.69
04JAN1974,880.23
07JAN1974,876.85
08JAN1974,861.78
09JAN1974,834.79
10JAN1974,823.11
11JAN1974,841.48
14JAN1974,840.18
15JAN1974,846.4
16JAN1974,856.09
17JAN1974,872.16
18JAN1974,855.47
21JAN1974,854.63
22JAN1974,863.47
23JAN1974,871
24JAN1974,863.08
25JAN1974,859.39
28JAN1974,853.01
29JAN1974,852.32
30JAN1974,862.32
31JAN1974,855.55
01FEB1974,843.94
04FEB1974,821.5
05FEB1974,820.64
06FEB1974,824.62
07FEB1974,828.46
08FEB1974,820.4
11FEB1974,803.9
12FEB1974,806.63
13FEB1974,806.87
14FEB1974,809.92
15FEB1974,820.32
19FEB1974,819.54
20FEB1974,831.04
21FEB1974,846.84
22FEB1974,855.99
25FEB1974,851.38
26FEB1974,859.51
27FEB1974,863.42
28FEB1974,860.53
01MAR1974,851.92
04MAR1974,853.18
05MAR1974,872.42
06MAR1974,879.85
07MAR1974,869.06
08MAR1974,878.05
11MAR1974,888.45
12MAR1974,887.12
13MAR1974,891.66
14MAR1974,889.78
15MAR1974,887.83
18MAR1974,874.22
19MAR1974,867.57
20MAR1974,872.34
21MAR1974,875.47
22MAR1974,878.13
25MAR1974,881.02
26MAR1974,883.68
27MAR1974,871.17
28MAR1974,854.35
29MAR1974,846.68
01APR1974,843.48
02APR1974,846.61
03APR1974,858.03
04APR1974,858.89
05APR1974,847.54
08APR1974,839.96
09APR1974,846.84
10APR1974,843.71
11APR1974,844.81
15APR1974,843.79
16APR1974,861.23
17APR1974,867.41
18APR1974,869.92
19APR1974,859.9
22APR1974,858.57
23APR1974,845.98
24APR1974,832.37
25APR1974,827.68
26APR1974,834.64
29APR1974,835.42
30APR1974,836.75
01MAY1974,853.88
02MAY1974,851.06
03MAY1974,845.9
06MAY1974,844.88
07MAY1974,847.15
08MAY1974,850.99
09MAY1974,865.77
10MAY1974,850.44
13MAY1974,845.59
14MAY1974,847.86
15MAY1974,846.06
16MAY1974,835.34
17MAY1974,818.84
20MAY1974,812.42
21MAY1974,809.53
22MAY1974,802.57
23MAY1974,805.23
24MAY1974,816.65
28MAY1974,814.3
29MAY1974,795.37
30MAY1974,803.58
31MAY1974,802.17
03JUN1974,821.26
04JUN1974,828.69
05JUN1974,830.18
06JUN1974,845.35
07JUN1974,853.72
10JUN1974,859.67
11JUN1974,852.08
12JUN1974,848.56
13JUN1974,852.08
14JUN1974,843.09
17JUN1974,833.23
18JUN1974,830.26
19JUN1974,826.11
20JUN1974,820.79
21JUN1974,815.39
24JUN1974,816.33
25JUN1974,828.85
26JUN1974,816.96
27JUN1974,803.66
28JUN1974,802.41
01JUL1974,806.24
02JUL1974,790.68
03JUL1974,792.87
05JUL1974,791.77
08JUL1974,770.57
09JUL1974,772.29
10JUL1974,762.12
11JUL1974,759.62
12JUL1974,787.23
15JUL1974,786.61
16JUL1974,775.97
17JUL1974,784.97
18JUL1974,789.19
19JUL1974,787.94
22JUL1974,790.36
23JUL1974,797.72
24JUL1974,805.77
25JUL1974,795.68
26JUL1974,784.57
29JUL1974,770.89
30JUL1974,765.57
31JUL1974,757.43
01AUG1974,751.1
02AUG1974,752.58
05AUG1974,760.4
06AUG1974,773.78
07AUG1974,797.56
08AUG1974,784.89
09AUG1974,777.3
12AUG1974,767.29
13AUG1974,756.44
14AUG1974,740.54
15AUG1974,737.88
16AUG1974,731.54
19AUG1974,721.84
20AUG1974,726.85
21AUG1974,711.59
22AUG1974,704.63
23AUG1974,686.8
26AUG1974,688.13
27AUG1974,671.54
28AUG1974,666.61
29AUG1974,656.84
30AUG1974,678.58
03SEP1974,663.33
04SEP1974,648
05SEP1974,670.76
06SEP1974,677.88
09SEP1974,662.94
10SEP1974,658.17
11SEP1974,654.72
12SEP1974,641.74
13SEP1974,627.19
16SEP1974,639.79
17SEP1974,648.78
18SEP1974,651.91
19SEP1974,674.05
20SEP1974,670.76
23SEP1974,663.72
24SEP1974,654.1
25SEP1974,649.95
26SEP1974,637.98
27SEP1974,621.95
30SEP1974,607.87
01OCT1974,604.82
02OCT1974,601.53
03OCT1974,587.61
04OCT1974,584.56
07OCT1974,607.56
08OCT1974,602.63
09OCT1974,631.02
10OCT1974,648.08
11OCT1974,658.17
14OCT1974,673.5
15OCT1974,658.4
16OCT1974,642.29
17OCT1974,651.44
18OCT1974,654.88
21OCT1974,669.82
22OCT1974,662.86
23OCT1974,645.03
24OCT1974,636.26
25OCT1974,636.19
28OCT1974,633.84
29OCT1974,659.34
30OCT1974,673.03
31OCT1974,665.52
01NOV1974,665.28
04NOV1974,657.23
05NOV1974,674.75
06NOV1974,669.12
07NOV1974,671.93
08NOV1974,667.16
11NOV1974,672.64
12NOV1974,659.18
13NOV1974,659.18
14NOV1974,658.4
15NOV1974,647.61
18NOV1974,624.92
19NOV1974,614.05
20NOV1974,609.59
21NOV1974,608.57
